quarter,event_type,admin2,year,Incidents,Fatalities
2023Q3,Explosions/Remote violence,Taungoo,2023,52,31
2023Q3,Explosions/Remote violence,Thandwe,2023,0,0
2023Q3,Explosions/Remote violence,Thaton,2023,41,18
2023Q3,Explosions/Remote violence,Thayarwady,2023,4,4
2023Q3,Explosions/Remote violence,Thayet,2023,2,8
2023Q3,Explosions/Remote violence,Yamethin,2023,0,0
2023Q3,Explosions/Remote violence,Yangon (East),2023,8,0
2023Q3,Explosions/Remote violence,Yangon (North),2023,2,0
2023Q3,Explosions/Remote violence,Yangon (South),2023,0,0
2023Q3,Explosions/Remote violence,Yangon (West),2023,2,0
2023Q3,Explosions/Remote violence,Yinmarbin,2023,42,33
2023Q3,Protests,Bago,2023,1,0
2023Q3,Protests,Bawlake,2023,0,0
2023Q3,Protests,Bhamo,2023,0,0
2023Q3,Protests,Danu Self-Administered Zone,2023,0,0
2023Q3,Protests,Dawei,2023,31,0
2023Q3,Protests,Det Khi Na,2023,0,0
2023Q3,Protests,Falam,2023,0,0
2023Q3,Protests,Gangaw,2023,1,0
2023Q3,Protests,Hakha,2023,0,0
2023Q3,Protests,Hinthada,2023,8,0
2023Q3,Protests,Hkamti,2023,0,0
2023Q3,Protests,Hopang,2023,0,0
2023Q3,Protests,Hpa-An,2023,0,0
2023Q3,Protests,Hpapun,2023,0,0
2023Q3,Protests,Kale,2023,1,0
2023Q3,Protests,Kanbalu,2023,0,0
2023Q3,Protests,Katha,2023,0,0
2023Q3,Protests,Kawkareik,2023,1,0
2023Q3,Protests,Kawlin,2023,0,0
2023Q3,Protests,Kawthoung,2023,0,0
2023Q3,Protests,Kengtung,2023,0,0
2023Q3,Protests,Kokang Self-Administered Zone,2023,0,0
2023Q3,Protests,Kyaukme,2023,0,0
2023Q3,Protests,Kyaukpyu,2023,0,0
2023Q3,Protests,Kyaukse,2023,0,0
2023Q3,Protests,Labutta,2023,0,0
2023Q3,Protests,Langkho,2023,0,0
2023Q3,Protests,Lashio,2023,0,0
2023Q3,Protests,Loikaw,2023,0,0
2023Q3,Protests,Loilen,2023,0,0
2023Q3,Protests,Magway,2023,0,0
2023Q3,Protests,Mandalay,2023,1,0
2023Q3,Protests,Matman,2023,0,0
2023Q3,Protests,Matupi,2023,0,0
2023Q3,Protests,Maubin,2023,0,0
2023Q3,Protests,Maungdaw,2023,0,0
2023Q3,Protests,Mawlaik,2023,0,0
2023Q3,Protests,Mawlamyine,2023,0,0
2023Q3,Protests,Meiktila,2023,0,0
2023Q3,Protests,Minbu,2023,0,0
2023Q3,Protests,Mindat,2023,0,0
2023Q3,Protests,Mohnyin,2023,2,0
2023Q3,Protests,Monghsat,2023,0,0
2023Q3,Protests,Mongmit,2023,0,0
2023Q3,Protests,Monywa,2023,9,0
2023Q3,Protests,Mrauk-U,2023,0,0
2023Q3,Protests,Muse,2023,0,0
2023Q3,Protests,Myaungmya,2023,0,0
2023Q3,Protests,Myawaddy,2023,0,0
2023Q3,Protests,Myeik,2023,0,0
2023Q3,Protests,Myingyan,2023,0,0
2023Q3,Protests,Myitkyina,2023,0,0
2023Q3,Protests,Naga Self-Administered Zone,2023,0,0
2023Q3,Protests,Nyaung-U,2023,0,0
2023Q3,Protests,Oke Ta Ra,2023,0,0
2023Q3,Protests,Pa-O Self-Administered Zone,2023,0,0
2023Q3,Protests,Pa Laung Self-Administered Zone,2023,0,0
2023Q3,Protests,Pakokku,2023,8,0
2023Q3,Protests,Pathein,2023,1,0
2023Q3,Protests,Puta-O,2023,0,0
2023Q3,Protests,Pyapon,2023,0,0
2023Q3,Protests,Pyay,2023,0,0
2023Q3,Protests,Pyinoolwin,2023,0,0
2023Q3,Protests,Sagaing,2023,0,0
2023Q3,Protests,Shwebo,2023,5,0
2023Q3,Protests,Sittwe,2023,0,0
2023Q3,Protests,Tachileik,2023,0,0
2023Q3,Protests,Tamu,2023,0,0
2023Q3,Protests,Taunggyi,2023,0,0
2023Q3,Protests,Taungoo,2023,0,0
2023Q3,Protests,Thandwe,2023,0,0
2023Q3,Protests,Thaton,2023,0,0
2023Q3,Protests,Thayarwady,2023,0,0
2023Q3,Protests,Thayet,2023,0,0
2023Q3,Protests,Yamethin,2023,0,0
2023Q3,Protests,Yangon (East),2023,0,0
2023Q3,Protests,Yangon (North),2023,0,0
2023Q3,Protests,Yangon (South),2023,0,0
2023Q3,Protests,Yangon (West),2023,8,0
2023Q3,Protests,Yinmarbin,2023,113,0
2023Q3,Riots,Bago,2023,0,0
2023Q3,Riots,Bawlake,2023,0,0
2023Q3,Riots,Bhamo,2023,0,0
2023Q3,Riots,Danu Self-Administered Zone,2023,0,0
2023Q3,Riots,Dawei,2023,0,0
2023Q3,Riots,Det Khi Na,2023,0,0
2023Q3,Riots,Falam,2023,0,0
2023Q3,Riots,Gangaw,2023,0,0
2023Q3,Riots,Hakha,2023,0,0
2023Q3,Riots,Hinthada,2023,0,0
2023Q3,Riots,Hkamti,2023,0,0
2023Q3,Riots,Hopang,2023,0,0
2023Q3,Riots,Hpa-An,2023,0,0
2023Q3,Riots,Hpapun,2023,0,0
2023Q3,Riots,Kale,2023,0,0
2023Q3,Riots,Kanbalu,2023,0,0
2023Q3,Riots,Katha,2023,0,0
2023Q3,Riots,Kawkareik,2023,0,0
2023Q3,Riots,Kawlin,2023,0,0
2023Q3,Riots,Kawthoung,2023,0,0
2023Q3,Riots,Kengtung,2023,0,0
2023Q3,Riots,Kokang Self-Administered Zone,2023,0,0
2023Q3,Riots,Kyaukme,2023,0,0
2023Q3,Riots,Kyaukpyu,2023,0,0
2023Q3,Riots,Kyaukse,2023,0,0
2023Q3,Riots,Labutta,2023,0,0
2023Q3,Riots,Langkho,2023,0,0
2023Q3,Riots,Lashio,2023,0,0
2023Q3,Riots,Loikaw,2023,0,0
2023Q3,Riots,Loilen,2023,0,0
2023Q3,Riots,Magway,2023,0,0
2023Q3,Riots,Mandalay,2023,0,0
2023Q3,Riots,Matman,2023,0,0
2023Q3,Riots,Matupi,2023,0,0
2023Q3,Riots,Maubin,2023,0,0
2023Q3,Riots,Maungdaw,2023,0,0
2023Q3,Riots,Mawlaik,2023,0,0
2023Q3,Riots,Mawlamyine,2023,0,0
2023Q3,Riots,Meiktila,2023,0,0
2023Q3,Riots,Minbu,2023,0,0
2023Q3,Riots,Mindat,2023,0,0
2023Q3,Riots,Mohnyin,2023,0,0
2023Q3,Riots,Monghsat,2023,0,0
2023Q3,Riots,Mongmit,2023,0,0
2023Q3,Riots,Monywa,2023,0,0
2023Q3,Riots,Mrauk-U,2023,0,0
2023Q3,Riots,Muse,2023,0,0
2023Q3,Riots,Myaungmya,2023,0,0
2023Q3,Riots,Myawaddy,2023,0,0
2023Q3,Riots,Myeik,2023,0,0
2023Q3,Riots,Myingyan,2023,0,0
2023Q3,Riots,Myitkyina,2023,0,0
2023Q3,Riots,Naga Self-Administered Zone,2023,0,0
2023Q3,Riots,Nyaung-U,2023,0,0
2023Q3,Riots,Oke Ta Ra,2023,0,0
2023Q3,Riots,Pa-O Self-Administered Zone,2023,0,0
2023Q3,Riots,Pa Laung Self-Administered Zone,2023,0,0
2023Q3,Riots,Pakokku,2023,0,0
2023Q3,Riots,Pathein,2023,0,0
2023Q3,Riots,Puta-O,2023,0,0
2023Q3,Riots,Pyapon,2023,0,0
2023Q3,Riots,Pyay,2023,0,0
2023Q3,Riots,Pyinoolwin,2023,0,0
2023Q3,Riots,Sagaing,2023,0,0
2023Q3,Riots,Shwebo,2023,0,0
2023Q3,Riots,Sittwe,2023,0,0
2023Q3,Riots,Tachileik,2023,0,0
2023Q3,Riots,Tamu,2023,0,0
2023Q3,Riots,Taunggyi,2023,0,0
2023Q3,Riots,Taungoo,2023,0,0
2023Q3,Riots,Thandwe,2023,0,0
2023Q3,Riots,Thaton,2023,0,0
2023Q3,Riots,Thayarwady,2023,0,0
2023Q3,Riots,Thayet,2023,0,0
2023Q3,Riots,Yamethin,2023,0,0
2023Q3,Riots,Yangon (East),2023,0,0
2023Q3,Riots,Yangon (North),2023,0,0
2023Q3,Riots,Yangon (South),2023,0,0
2023Q3,Riots,Yangon (West),2023,0,0
2023Q3,Riots,Yinmarbin,2023,0,0
2023Q3,Violence against civilians,Bago,2023,6,6
2023Q3,Violence against civilians,Bawlake,2023,0,0
2023Q3,Violence against civilians,Bhamo,2023,15,8
2023Q3,Violence against civilians,Danu Self-Administered Zone,2023,8,3
2023Q3,Violence against civilians,Dawei,2023,19,7
2023Q3,Violence against civilians,Det Khi Na,2023,1,2
2023Q3,Violence against civilians,Falam,2023,2,0
2023Q3,Violence against civilians,Gangaw,2023,9,10
2023Q3,Violence against civilians,Hakha,2023,0,0
2023Q3,Violence against civilians,Hinthada,2023,0,0
2023Q3,Violence against civilians,Hkamti,2023,3,2
2023Q3,Violence against civilians,Hopang,2023,0,0
2023Q3,Violence against civilians,Hpa-An,2023,5,4
2023Q3,Violence against civilians,Hpapun,2023,1,1
2023Q3,Violence against civilians,Kale,2023,7,9
2023Q3,Violence against civilians,Kanbalu,2023,8,14
2023Q3,Violence against civilians,Katha,2023,15,27
2023Q3,Violence against civilians,Kawkareik,2023,6,2
2023Q3,Violence against civilians,Kawlin,2023,2,5
2023Q3,Violence against civilians,Kawthoung,2023,1,2
2023Q3,Violence against civilians,Kengtung,2023,0,0
2023Q3,Violence against civilians,Kokang Self-Administered Zone,2023,0,0
2023Q3,Violence against civilians,Kyaukme,2023,4,2
2023Q3,Violence against civilians,Kyaukpyu,2023,2,1
2023Q3,Violence against civilians,Kyaukse,2023,2,2
2023Q3,Violence against civilians,Labutta,2023,0,0
2023Q3,Violence against civilians,Langkho,2023,0,0
2023Q3,Violence against civilians,Lashio,2023,3,1
2023Q3,Violence against civilians,Loikaw,2023,4,3
2023Q3,Violence against civilians,Loilen,2023,1,1
2023Q3,Violence against civilians,Magway,2023,1,0
2023Q3,Violence against civilians,Mandalay,2023,9,4
2023Q3,Violence against civilians,Matman,2023,0,0
2023Q3,Violence against civilians,Matupi,2023,1,0
2023Q3,Violence against civilians,Maubin,2023,0,0
2023Q3,Violence against civilians,Maungdaw,2023,8,1
2023Q3,Violence against civilians,Mawlaik,2023,1,0
2023Q3,Violence against civilians,Mawlamyine,2023,5,5
2023Q3,Violence against civilians,Meiktila,2023,3,7
2023Q3,Violence against civilians,Minbu,2023,1,1
2023Q3,Violence against civilians,Mindat,2023,2,3
2023Q3,Violence against civilians,Mohnyin,2023,17,7
2023Q3,Violence against civilians,Monghsat,2023,0,0
2023Q3,Violence against civilians,Mongmit,2023,0,0
2023Q3,Violence against civilians,Monywa,2023,18,17
2023Q3,Violence against civilians,Mrauk-U,2023,0,0
2023Q3,Violence against civilians,Muse,2023,11,4
2023Q3,Violence against civilians,Myaungmya,2023,0,0
2023Q3,Violence against civilians,Myawaddy,2023,2,0
2023Q3,Violence against civilians,Myeik,2023,17,12
2023Q3,Violence against civilians,Myingyan,2023,24,32
2023Q3,Violence against civilians,Myitkyina,2023,5,1
2023Q3,Violence against civilians,Naga Self-Administered Zone,2023,0,0
2023Q3,Violence against civilians,Nyaung-U,2023,0,0
2023Q3,Violence against civilians,Oke Ta Ra,2023,0,0
2023Q3,Violence against civilians,Pa-O Self-Administered Zone,2023,0,0
2023Q3,Violence against civilians,Pa Laung Self-Administered Zone,2023,1,0
2023Q3,Violence against civilians,Pakokku,2023,17,13
2023Q3,Violence against civilians,Pathein,2023,2,2
2023Q3,Violence against civilians,Puta-O,2023,0,0
2023Q3,Violence against civilians,Pyapon,2023,0,0
2023Q3,Violence against civilians,Pyay,2023,6,2
2023Q3,Violence against civilians,Pyinoolwin,2023,20,26
2023Q3,Violence against civilians,Sagaing,2023,26,84
2023Q3,Violence against civilians,Shwebo,2023,39,37
2023Q3,Violence against civilians,Sittwe,2023,2,1
2023Q3,Violence against civilians,Tachileik,2023,0,0
2023Q3,Violence against civilians,Tamu,2023,9,12
2023Q3,Violence against civilians,Taunggyi,2023,9,5
2023Q3,Violence against civilians,Taungoo,2023,8,17
2023Q3,Violence against civilians,Thandwe,2023,1,1
2023Q3,Violence against civilians,Thaton,2023,10,4
2023Q3,Violence against civilians,Thayarwady,2023,5,8
2023Q3,Violence against civilians,Thayet,2023,3,0
2023Q3,Violence against civilians,Yamethin,2023,0,0
2023Q3,Violence against civilians,Yangon (East),2023,3,4
2023Q3,Violence against civilians,Yangon (North),2023,4,2
2023Q3,Violence against civilians,Yangon (South),2023,1,1
2023Q3,Violence against civilians,Yangon (West),2023,0,0
2023Q3,Violence against civilians,Yinmarbin,2023,12,14
2023Q4,Battles,Bago,2023,13,50
2023Q4,Battles,Bawlake,2023,6,45
2023Q4,Battles,Bhamo,2023,14,26
2023Q4,Battles,Danu Self-Administered Zone,2023,1,1
2023Q4,Battles,Dawei,2023,24,107
2023Q4,Battles,Det Khi Na,2023,0,0
2023Q4,Battles,Falam,2023,8,16
2023Q4,Battles,Gangaw,2023,30,37
2023Q4,Battles,Hakha,2023,5,17
2023Q4,Battles,Hinthada,2023,2,2
2023Q4,Battles,Hkamti,2023,6,1
2023Q4,Battles,Hopang,2023,2,0
2023Q4,Battles,Hpa-An,2023,1,0
2023Q4,Battles,Hpapun,2023,3,92
2023Q4,Battles,Kale,2023,15,76
2023Q4,Battles,Kanbalu,2023,15,143
2023Q4,Battles,Katha,2023,46,89
2023Q4,Battles,Kawkareik,2023,26,99
2023Q4,Battles,Kawlin,2023,13,75
2023Q4,Battles,Kawthoung,2023,4,17
2023Q4,Battles,Kengtung,2023,0,0
2023Q4,Battles,Kokang Self-Administered Zone,2023,47,234
2023Q4,Battles,Kyaukme,2023,80,50
2023Q4,Battles,Kyaukpyu,2023,9,4
2023Q4,Battles,Kyaukse,2023,1,3
2023Q4,Battles,Labutta,2023,0,0
2023Q4,Battles,Langkho,2023,0,0
2023Q4,Battles,Lashio,2023,56,112
2023Q4,Battles,Loikaw,2023,35,204
2023Q4,Battles,Loilen,2023,0,0
2023Q4,Battles,Magway,2023,3,3
2023Q4,Battles,Mandalay,2023,4,3
2023Q4,Battles,Matman,2023,0,0
2023Q4,Battles,Matupi,2023,42,31
2023Q4,Battles,Maubin,2023,0,0
2023Q4,Battles,Maungdaw,2023,20,29
2023Q4,Battles,Mawlaik,2023,6,2
2023Q4,Battles,Mawlamyine,2023,28,58
2023Q4,Battles,Meiktila,2023,1,1
2023Q4,Battles,Minbu,2023,3,44
2023Q4,Battles,Mindat,2023,5,11
2023Q4,Battles,Mohnyin,2023,15,12
2023Q4,Battles,Monghsat,2023,0,0
2023Q4,Battles,Mongmit,2023,2,0
2023Q4,Battles,Monywa,2023,43,151
2023Q4,Battles,Mrauk-U,2023,20,32
2023Q4,Battles,Muse,2023,154,200
2023Q4,Battles,Myaungmya,2023,0,0
2023Q4,Battles,Myawaddy,2023,5,5
2023Q4,Battles,Myeik,2023,32,99
2023Q4,Battles,Myingyan,2023,17,86
2023Q4,Battles,Myitkyina,2023,30,13
2023Q4,Battles,Naga Self-Administered Zone,2023,0,0
2023Q4,Battles,Nyaung-U,2023,0,0
2023Q4,Battles,Oke Ta Ra,2023,0,0
2023Q4,Battles,Pa-O Self-Administered Zone,2023,0,0
2023Q4,Battles,Pa Laung Self-Administered Zone,2023,16,24
2023Q4,Battles,Pakokku,2023,70,287
2023Q4,Battles,Pathein,2023,0,0
2023Q4,Battles,Puta-O,2023,0,0
2023Q4,Battles,Pyapon,2023,0,0
2023Q4,Battles,Pyay,2023,11,27
2023Q4,Battles,Pyinoolwin,2023,44,140
2023Q4,Battles,Sagaing,2023,18,37
2023Q4,Battles,Shwebo,2023,36,177
2023Q4,Battles,Sittwe,2023,20,92
2023Q4,Battles,Tachileik,2023,0,0
2023Q4,Battles,Tamu,2023,25,53
2023Q4,Battles,Taunggyi,2023,12,23
2023Q4,Battles,Taungoo,2023,27,223
2023Q4,Battles,Thandwe,2023,1,3
2023Q4,Battles,Thaton,2023,14,40
2023Q4,Battles,Thayarwady,2023,19,25
2023Q4,Battles,Thayet,2023,0,0
2023Q4,Battles,Yamethin,2023,1,1
2023Q4,Battles,Yangon (East),2023,1,0
2023Q4,Battles,Yangon (North),2023,0,0
2023Q4,Battles,Yangon (South),2023,2,1
2023Q4,Battles,Yangon (West),2023,0,0
2023Q4,Battles,Yinmarbin,2023,48,153
2023Q4,Explosions/Remote violence,Bago,2023,32,19
2023Q4,Explosions/Remote violence,Bawlake,2023,0,0
2023Q4,Explosions/Remote violence,Bhamo,2023,12,3
2023Q4,Explosions/Remote violence,Danu Self-Administered Zone,2023,1,0
2023Q4,Explosions/Remote violence,Dawei,2023,14,12
2023Q4,Explosions/Remote violence,Det Khi Na,2023,0,0
2023Q4,Explosions/Remote violence,Falam,2023,3,13
2023Q4,Explosions/Remote violence,Gangaw,2023,12,4
2023Q4,Explosions/Remote violence,Hakha,2023,0,0
2023Q4,Explosions/Remote violence,Hinthada,2023,0,0
2023Q4,Explosions/Remote violence,Hkamti,2023,16,8
2023Q4,Explosions/Remote violence,Hopang,2023,0,0
2023Q4,Explosions/Remote violence,Hpa-An,2023,1,0
2023Q4,Explosions/Remote violence,Hpapun,2023,2,0
2023Q4,Explosions/Remote violence,Kale,2023,10,12
2023Q4,Explosions/Remote violence,Kanbalu,2023,22,3
2023Q4,Explosions/Remote violence,Katha,2023,51,34
2023Q4,Explosions/Remote violence,Kawkareik,2023,37,22
2023Q4,Explosions/Remote violence,Kawlin,2023,9,10
2023Q4,Explosions/Remote violence,Kawthoung,2023,1,0
2023Q4,Explosions/Remote violence,Kengtung,2023,0,0
2023Q4,Explosions/Remote violence,Kokang Self-Administered Zone,2023,20,50
2023Q4,Explosions/Remote violence,Kyaukme,2023,74,30
2023Q4,Explosions/Remote violence,Kyaukpyu,2023,17,3
2023Q4,Explosions/Remote violence,Kyaukse,2023,1,0
2023Q4,Explosions/Remote violence,Labutta,2023,0,0
2023Q4,Explosions/Remote violence,Langkho,2023,0,0
2023Q4,Explosions/Remote violence,Lashio,2023,67,35
2023Q4,Explosions/Remote violence,Loikaw,2023,41,21
2023Q4,Explosions/Remote violence,Loilen,2023,0,0
2023Q4,Explosions/Remote violence,Magway,2023,4,22
2023Q4,Explosions/Remote violence,Mandalay,2023,13,1
2023Q4,Explosions/Remote violence,Matman,2023,0,0
2023Q4,Explosions/Remote violence,Matupi,2023,14,16
2023Q4,Explosions/Remote violence,Maubin,2023,0,0
2023Q4,Explosions/Remote violence,Maungdaw,2023,15,7
2023Q4,Explosions/Remote violence,Mawlaik,2023,18,2
2023Q4,Explosions/Remote violence,Mawlamyine,2023,18,5
2023Q4,Explosions/Remote violence,Meiktila,2023,3,7
2023Q4,Explosions/Remote violence,Minbu,2023,5,1
2023Q4,Explosions/Remote violence,Mindat,2023,4,0
2023Q4,Explosions/Remote violence,Mohnyin,2023,10,9
2023Q4,Explosions/Remote violence,Monghsat,2023,1,0
2023Q4,Explosions/Remote violence,Mongmit,2023,2,2
2023Q4,Explosions/Remote violence,Monywa,2023,17,6
2023Q4,Explosions/Remote violence,Mrauk-U,2023,46,25
2023Q4,Explosions/Remote violence,Muse,2023,119,54
2023Q4,Explosions/Remote violence,Myaungmya,2023,0,0
2023Q4,Explosions/Remote violence,Myawaddy,2023,2,0
2023Q4,Explosions/Remote violence,Myeik,2023,22,9
2023Q4,Explosions/Remote violence,Myingyan,2023,21,48
2023Q4,Explosions/Remote violence,Myitkyina,2023,16,32
2023Q4,Explosions/Remote violence,Naga Self-Administered Zone,2023,0,0
2023Q4,Explosions/Remote violence,Nyaung-U,2023,0,0
2023Q4,Explosions/Remote violence,Oke Ta Ra,2023,0,0
2023Q4,Explosions/Remote violence,Pa-O Self-Administered Zone,2023,0,0
2023Q4,Explosions/Remote violence,Pa Laung Self-Administered Zone,2023,18,14
2023Q4,Explosions/Remote violence,Pakokku,2023,84,53
2023Q4,Explosions/Remote violence,Pathein,2023,0,0
2023Q4,Explosions/Remote violence,Puta-O,2023,0,0
2023Q4,Explosions/Remote violence,Pyapon,2023,1,0
2023Q4,Explosions/Remote violence,Pyay,2023,2,2
2023Q4,Explosions/Remote violence,Pyinoolwin,2023,38,20
2023Q4,Explosions/Remote violence,Sagaing,2023,33,23
2023Q4,Explosions/Remote violence,Shwebo,2023,38,41
2023Q4,Explosions/Remote violence,Sittwe,2023,47,3
2023Q4,Explosions/Remote violence,Tachileik,2023,1,2
2023Q4,Explosions/Remote violence,Tamu,2023,0,0
2023Q4,Explosions/Remote violence,Taunggyi,2023,9,1
2023Q4,Explosions/Remote violence,Taungoo,2023,73,31
2023Q4,Explosions/Remote violence,Thandwe,2023,2,0
2023Q4,Explosions/Remote violence,Thaton,2023,21,16
2023Q4,Explosions/Remote violence,Thayarwady,2023,6,12
2023Q4,Explosions/Remote violence,Thayet,2023,5,33
2023Q4,Explosions/Remote violence,Yamethin,2023,0,0
2023Q4,Explosions/Remote violence,Yangon (East),2023,19,3
2023Q4,Explosions/Remote violence,Yangon (North),2023,9,0
2023Q4,Explosions/Remote violence,Yangon (South),2023,0,0
2023Q4,Explosions/Remote violence,Yangon (West),2023,7,1
2023Q4,Explosions/Remote violence,Yinmarbin,2023,24,33
2023Q4,Protests,Bago,2023,0,0
2023Q4,Protests,Bawlake,2023,0,0
2023Q4,Protests,Bhamo,2023,0,0
2023Q4,Protests,Danu Self-Administered Zone,2023,0,0
2023Q4,Protests,Dawei,2023,17,0
2023Q4,Protests,Det Khi Na,2023,3,0
2023Q4,Protests,Falam,2023,0,0
2023Q4,Protests,Gangaw,2023,1,0
2023Q4,Protests,Hakha,2023,0,0
2023Q4,Protests,Hinthada,2023,3,0
2023Q4,Protests,Hkamti,2023,0,0
2023Q4,Protests,Hopang,2023,0,0
2023Q4,Protests,Hpa-An,2023,0,0
2023Q4,Protests,Hpapun,2023,0,0
2023Q4,Protests,Kale,2023,2,0
2023Q4,Protests,Kanbalu,2023,0,0
2023Q4,Protests,Katha,2023,0,0
2023Q4,Protests,Kawkareik,2023,0,0
2023Q4,Protests,Kawlin,2023,0,0
2023Q4,Protests,Kawthoung,2023,0,0
2023Q4,Protests,Kengtung,2023,0,0
2023Q4,Protests,Kokang Self-Administered Zone,2023,0,0
2023Q4,Protests,Kyaukme,2023,1,0
2023Q4,Protests,Kyaukpyu,2023,0,0
2023Q4,Protests,Kyaukse,2023,0,0
2023Q4,Protests,Labutta,2023,0,0
2023Q4,Protests,Langkho,2023,0,0
2023Q4,Protests,Lashio,2023,0,0
2023Q4,Protests,Loikaw,2023,0,0
2023Q4,Protests,Loilen,2023,0,0
2023Q4,Protests,Magway,2023,0,0
2023Q4,Protests,Mandalay,2023,4,0
2023Q4,Protests,Matman,2023,0,0
2023Q4,Protests,Matupi,2023,0,0
2023Q4,Protests,Maubin,2023,0,0
2023Q4,Protests,Maungdaw,2023,0,0
2023Q4,Protests,Mawlaik,2023,0,0
2023Q4,Protests,Mawlamyine,2023,1,0
2023Q4,Protests,Meiktila,2023,0,0
2023Q4,Protests,Minbu,2023,0,0
2023Q4,Protests,Mindat,2023,0,0
2023Q4,Protests,Mohnyin,2023,0,0
2023Q4,Protests,Monghsat,2023,0,0
2023Q4,Protests,Mongmit,2023,0,0
2023Q4,Protests,Monywa,2023,3,0
2023Q4,Protests,Mrauk-U,2023,0,0
2023Q4,Protests,Muse,2023,0,0
2023Q4,Protests,Myaungmya,2023,0,0
2023Q4,Protests,Myawaddy,2023,0,0
2023Q4,Protests,Myeik,2023,1,0
2023Q4,Protests,Myingyan,2023,0,0
2023Q4,Protests,Myitkyina,2023,2,0
2023Q4,Protests,Naga Self-Administered Zone,2023,0,0
2023Q4,Protests,Nyaung-U,2023,0,0
2023Q4,Protests,Oke Ta Ra,2023,0,0
2023Q4,Protests,Pa-O Self-Administered Zone,2023,0,0
2023Q4,Protests,Pa Laung Self-Administered Zone,2023,0,0
2023Q4,Protests,Pakokku,2023,1,0
2023Q4,Protests,Pathein,2023,1,0
2023Q4,Protests,Puta-O,2023,0,0
2023Q4,Protests,Pyapon,2023,0,0
2023Q4,Protests,Pyay,2023,0,0
2023Q4,Protests,Pyinoolwin,2023,0,0
2023Q4,Protests,Sagaing,2023,0,0
2023Q4,Protests,Shwebo,2023,1,0
2023Q4,Protests,Sittwe,2023,0,0
2023Q4,Protests,Tachileik,2023,0,0
2023Q4,Protests,Tamu,2023,0,0
2023Q4,Protests,Taunggyi,2023,0,0
2023Q4,Protests,Taungoo,2023,0,0
2023Q4,Protests,Thandwe,2023,0,0
2023Q4,Protests,Thaton,2023,0,0
2023Q4,Protests,Thayarwady,2023,1,0
2023Q4,Protests,Thayet,2023,0,0
2023Q4,Protests,Yamethin,2023,0,0
2023Q4,Protests,Yangon (East),2023,2,2
2023Q4,Protests,Yangon (North),2023,0,0
2023Q4,Protests,Yangon (South),2023,0,0
2023Q4,Protests,Yangon (West),2023,7,0
2023Q4,Protests,Yinmarbin,2023,75,0
2023Q4,Riots,Bago,2023,0,0
2023Q4,Riots,Bawlake,2023,0,0
2023Q4,Riots,Bhamo,2023,0,0
2023Q4,Riots,Danu Self-Administered Zone,2023,0,0
2023Q4,Riots,Dawei,2023,0,0
2023Q4,Riots,Det Khi Na,2023,0,0
2023Q4,Riots,Falam,2023,0,0
2023Q4,Riots,Gangaw,2023,0,0
2023Q4,Riots,Hakha,2023,0,0
2023Q4,Riots,Hinthada,2023,0,0
2023Q4,Riots,Hkamti,2023,0,0
2023Q4,Riots,Hopang,2023,0,0
2023Q4,Riots,Hpa-An,2023,0,0
2023Q4,Riots,Hpapun,2023,0,0
2023Q4,Riots,Kale,2023,0,0
2023Q4,Riots,Kanbalu,2023,0,0
2023Q4,Riots,Katha,2023,0,0
2023Q4,Riots,Kawkareik,2023,0,0
2023Q4,Riots,Kawlin,2023,0,0
2023Q4,Riots,Kawthoung,2023,0,0
2023Q4,Riots,Kengtung,2023,0,0
2023Q4,Riots,Kokang Self-Administered Zone,2023,0,0
2023Q4,Riots,Kyaukme,2023,0,0
2023Q4,Riots,Kyaukpyu,2023,0,0
2023Q4,Riots,Kyaukse,2023,0,0
2023Q4,Riots,Labutta,2023,0,0
2023Q4,Riots,Langkho,2023,0,0
2023Q4,Riots,Lashio,2023,0,0
2023Q4,Riots,Loikaw,2023,0,0
2023Q4,Riots,Loilen,2023,0,0
2023Q4,Riots,Magway,2023,0,0
2023Q4,Riots,Mandalay,2023,0,0
2023Q4,Riots,Matman,2023,0,0
2023Q4,Riots,Matupi,2023,0,0
2023Q4,Riots,Maubin,2023,0,0
2023Q4,Riots,Maungdaw,2023,0,0
2023Q4,Riots,Mawlaik,2023,0,0
2023Q4,Riots,Mawlamyine,2023,0,0
2023Q4,Riots,Meiktila,2023,0,0
2023Q4,Riots,Minbu,2023,0,0
2023Q4,Riots,Mindat,2023,0,0
2023Q4,Riots,Mohnyin,2023,0,0
2023Q4,Riots,Monghsat,2023,0,0
2023Q4,Riots,Mongmit,2023,0,0
2023Q4,Riots,Monywa,2023,0,0
2023Q4,Riots,Mrauk-U,2023,0,0
2023Q4,Riots,Muse,2023,0,0
2023Q4,Riots,Myaungmya,2023,0,0
2023Q4,Riots,Myawaddy,2023,0,0
2023Q4,Riots,Myeik,2023,0,0
2023Q4,Riots,Myingyan,2023,0,0
2023Q4,Riots,Myitkyina,2023,0,0
2023Q4,Riots,Naga Self-Administered Zone,2023,0,0
2023Q4,Riots,Nyaung-U,2023,0,0
2023Q4,Riots,Oke Ta Ra,2023,0,0
2023Q4,Riots,Pa-O Self-Administered Zone,2023,0,0
2023Q4,Riots,Pa Laung Self-Administered Zone,2023,0,0
2023Q4,Riots,Pakokku,2023,0,0
2023Q4,Riots,Pathein,2023,0,0
2023Q4,Riots,Puta-O,2023,0,0
