quarter,event_type,DT,year,Incidents,Fatalities
20212,Protests,Myeik,2021,6,0
20212,Protests,Myingyan,2021,24,1
20212,Protests,Myitkyina,2021,18,0
20212,Protests,Naga Self-Administered Zone,2021,0,0
20212,Protests,Nyaung-U,2021,26,0
20212,Protests,Oke Ta Ra,2021,2,0
20212,Protests,Pa-O Self-Administered Zone,2021,2,0
20212,Protests,Pa Laung Self-Administered Zone,2021,9,0
20212,Protests,Pakokku,2021,58,1
20212,Protests,Pathein,2021,4,0
20212,Protests,Puta-O,2021,1,0
20212,Protests,Pyapon,2021,0,0
20212,Protests,Pyay,2021,1,0
20212,Protests,Pyinoolwin,2021,55,0
20212,Protests,Sagaing,2021,15,1
20212,Protests,Shwebo,2021,68,3
20212,Protests,Sittwe,2021,0,0
20212,Protests,Tachileik,2021,2,0
20212,Protests,Tamu,2021,1,0
20212,Protests,Taunggyi,2021,14,0
20212,Protests,Taungoo,2021,17,0
20212,Protests,Thandwe,2021,1,0
20212,Protests,Thaton,2021,29,3
20212,Protests,Thayarwady,2021,2,0
20212,Protests,Thayet,2021,4,0
20212,Protests,Yamethin,2021,0,0
20212,Protests,Yangon (East),2021,126,0
20212,Protests,Yangon (North),2021,61,0
20212,Protests,Yangon (South),2021,11,0
20212,Protests,Yangon (West),2021,121,0
20212,Protests,Yinmarbin,2021,87,0
20212,Riots,Bago,2021,2,82
20212,Riots,Bawlake,2021,0,0
20212,Riots,Bhamo,2021,0,0
20212,Riots,Danu Self-Administered Zone,2021,0,0
20212,Riots,Dawei,2021,0,0
20212,Riots,Det Khi Na,2021,0,0
20212,Riots,Falam,2021,0,0
20212,Riots,Gangaw,2021,0,0
20212,Riots,Hakha,2021,0,0
20212,Riots,Hinthada,2021,0,0
20212,Riots,Hkamti,2021,0,0
20212,Riots,Hopang,2021,0,0
20212,Riots,Hpa-An,2021,0,0
20212,Riots,Hpapun,2021,0,0
20212,Riots,Kale,2021,1,12
20212,Riots,Kanbalu,2021,1,0
20212,Riots,Katha,2021,0,0
20212,Riots,Kawkareik,2021,0,0
20212,Riots,Kawlin,2021,0,0
20212,Riots,Kawthoung,2021,0,0
20212,Riots,Kengtung,2021,0,0
20212,Riots,Kokang Self-Administered Zone,2021,0,0
20212,Riots,Kyaukme,2021,0,0
20212,Riots,Kyaukpyu,2021,0,0
20212,Riots,Kyaukse,2021,0,0
20212,Riots,Labutta,2021,0,0
20212,Riots,Langkho,2021,0,0
20212,Riots,Lashio,2021,0,0
20212,Riots,Loikaw,2021,1,1
20212,Riots,Loilen,2021,0,0
20212,Riots,Magway,2021,1,0
20212,Riots,Mandalay,2021,0,0
20212,Riots,Matman,2021,0,0
20212,Riots,Matupi,2021,0,0
20212,Riots,Maubin,2021,0,0
20212,Riots,Maungdaw,2021,0,0
20212,Riots,Mawlaik,2021,0,0
20212,Riots,Mawlamyine,2021,0,0
20212,Riots,Meiktila,2021,0,0
20212,Riots,Minbu,2021,0,0
20212,Riots,Mindat,2021,1,3
20212,Riots,Mohnyin,2021,0,0
20212,Riots,Monghsat,2021,0,0
20212,Riots,Mongmit,2021,0,0
20212,Riots,Monywa,2021,1,3
20212,Riots,Mrauk-U,2021,0,0
20212,Riots,Muse,2021,1,0
20212,Riots,Myaungmya,2021,0,0
20212,Riots,Myawaddy,2021,0,0
20212,Riots,Myeik,2021,0,0
20212,Riots,Myingyan,2021,1,6
20212,Riots,Myitkyina,2021,0,0
20212,Riots,Naga Self-Administered Zone,2021,0,0
20212,Riots,Nyaung-U,2021,0,0
20212,Riots,Oke Ta Ra,2021,0,0
20212,Riots,Pa-O Self-Administered Zone,2021,0,0
20212,Riots,Pa Laung Self-Administered Zone,2021,0,0
20212,Riots,Pakokku,2021,0,0
20212,Riots,Pathein,2021,0,0
20212,Riots,Puta-O,2021,0,0
20212,Riots,Pyapon,2021,0,0
20212,Riots,Pyay,2021,0,0
20212,Riots,Pyinoolwin,2021,1,2
20212,Riots,Sagaing,2021,0,0
20212,Riots,Shwebo,2021,3,18
20212,Riots,Sittwe,2021,0,0
20212,Riots,Tachileik,2021,0,0
20212,Riots,Tamu,2021,1,4
20212,Riots,Taunggyi,2021,0,0
20212,Riots,Taungoo,2021,0,0
20212,Riots,Thandwe,2021,0,0
20212,Riots,Thaton,2021,0,0
20212,Riots,Thayarwady,2021,0,0
20212,Riots,Thayet,2021,0,0
20212,Riots,Yamethin,2021,0,0
20212,Riots,Yangon (East),2021,0,0
20212,Riots,Yangon (North),2021,0,0
20212,Riots,Yangon (South),2021,0,0
20212,Riots,Yangon (West),2021,0,0
20212,Riots,Yinmarbin,2021,1,1
20212,Violence against civilians,Bago,2021,9,6
20212,Violence against civilians,Bawlake,2021,1,1
20212,Violence against civilians,Bhamo,2021,6,4
20212,Violence against civilians,Danu Self-Administered Zone,2021,0,0
20212,Violence against civilians,Dawei,2021,3,3
20212,Violence against civilians,Det Khi Na,2021,2,0
20212,Violence against civilians,Falam,2021,2,2
20212,Violence against civilians,Gangaw,2021,2,7
20212,Violence against civilians,Hakha,2021,2,2
20212,Violence against civilians,Hinthada,2021,2,1
20212,Violence against civilians,Hkamti,2021,2,1
20212,Violence against civilians,Hopang,2021,0,0
20212,Violence against civilians,Hpa-An,2021,1,2
20212,Violence against civilians,Hpapun,2021,4,3
20212,Violence against civilians,Kale,2021,18,18
20212,Violence against civilians,Kanbalu,2021,3,0
20212,Violence against civilians,Katha,2021,1,0
20212,Violence against civilians,Kawkareik,2021,3,3
20212,Violence against civilians,Kawlin,2021,1,0
20212,Violence against civilians,Kawthoung,2021,1,0
20212,Violence against civilians,Kengtung,2021,2,2
20212,Violence against civilians,Kokang Self-Administered Zone,2021,0,0
20212,Violence against civilians,Kyaukme,2021,21,9
20212,Violence against civilians,Kyaukpyu,2021,1,0
20212,Violence against civilians,Kyaukse,2021,2,0
20212,Violence against civilians,Labutta,2021,0,0
20212,Violence against civilians,Langkho,2021,0,0
20212,Violence against civilians,Lashio,2021,17,2
20212,Violence against civilians,Loikaw,2021,17,30
20212,Violence against civilians,Loilen,2021,1,0
20212,Violence against civilians,Magway,2021,11,3
20212,Violence against civilians,Mandalay,2021,29,20
20212,Violence against civilians,Matman,2021,0,0
20212,Violence against civilians,Matupi,2021,0,0
20212,Violence against civilians,Maubin,2021,2,1
20212,Violence against civilians,Maungdaw,2021,4,0
20212,Violence against civilians,Mawlaik,2021,0,0
20212,Violence against civilians,Mawlamyine,2021,7,9
20212,Violence against civilians,Meiktila,2021,3,2
20212,Violence against civilians,Minbu,2021,4,1
20212,Violence against civilians,Mindat,2021,3,0
20212,Violence against civilians,Mohnyin,2021,16,11
20212,Violence against civilians,Monghsat,2021,0,0
20212,Violence against civilians,Mongmit,2021,3,0
20212,Violence against civilians,Monywa,2021,13,7
20212,Violence against civilians,Mrauk-U,2021,2,0
20212,Violence against civilians,Muse,2021,12,3
20212,Violence against civilians,Myaungmya,2021,0,0
20212,Violence against civilians,Myawaddy,2021,6,28
20212,Violence against civilians,Myeik,2021,1,1
20212,Violence against civilians,Myingyan,2021,19,19
20212,Violence against civilians,Myitkyina,2021,7,6
20212,Violence against civilians,Naga Self-Administered Zone,2021,0,0
20212,Violence against civilians,Nyaung-U,2021,5,4
20212,Violence against civilians,Oke Ta Ra,2021,0,0
20212,Violence against civilians,Pa-O Self-Administered Zone,2021,0,0
20212,Violence against civilians,Pa Laung Self-Administered Zone,2021,6,1
20212,Violence against civilians,Pakokku,2021,11,9
20212,Violence against civilians,Pathein,2021,5,2
20212,Violence against civilians,Puta-O,2021,5,0
20212,Violence against civilians,Pyapon,2021,0,0
20212,Violence against civilians,Pyay,2021,8,6
20212,Violence against civilians,Pyinoolwin,2021,12,5
20212,Violence against civilians,Sagaing,2021,5,9
20212,Violence against civilians,Shwebo,2021,19,16
20212,Violence against civilians,Sittwe,2021,4,1
20212,Violence against civilians,Tachileik,2021,1,0
20212,Violence against civilians,Tamu,2021,6,6
20212,Violence against civilians,Taunggyi,2021,16,15
20212,Violence against civilians,Taungoo,2021,3,2
20212,Violence against civilians,Thandwe,2021,0,0
20212,Violence against civilians,Thaton,2021,6,5
20212,Violence against civilians,Thayarwady,2021,0,0
20212,Violence against civilians,Thayet,2021,0,0
20212,Violence against civilians,Yamethin,2021,0,0
20212,Violence against civilians,Yangon (East),2021,25,14
20212,Violence against civilians,Yangon (North),2021,18,10
20212,Violence against civilians,Yangon (South),2021,3,3
20212,Violence against civilians,Yangon (West),2021,13,6
20212,Violence against civilians,Yinmarbin,2021,21,16
20213,Battles,Bago,2021,3,0
20213,Battles,Bawlake,2021,8,6
20213,Battles,Bhamo,2021,16,83
20213,Battles,Danu Self-Administered Zone,2021,0,0
20213,Battles,Dawei,2021,8,26
20213,Battles,Det Khi Na,2021,3,13
20213,Battles,Falam,2021,8,26
20213,Battles,Gangaw,2021,18,159
20213,Battles,Hakha,2021,13,76
20213,Battles,Hinthada,2021,0,0
20213,Battles,Hkamti,2021,5,4
20213,Battles,Hopang,2021,0,0
20213,Battles,Hpa-An,2021,9,7
20213,Battles,Hpapun,2021,18,95
20213,Battles,Kale,2021,30,145
20213,Battles,Kanbalu,2021,2,2
20213,Battles,Katha,2021,13,73
20213,Battles,Kawkareik,2021,10,9
20213,Battles,Kawlin,2021,8,58
20213,Battles,Kawthoung,2021,0,0
20213,Battles,Kengtung,2021,0,0
20213,Battles,Kokang Self-Administered Zone,2021,1,7
20213,Battles,Kyaukme,2021,31,1
20213,Battles,Kyaukpyu,2021,0,0
20213,Battles,Kyaukse,2021,2,2
20213,Battles,Labutta,2021,0,0
20213,Battles,Langkho,2021,0,0
20213,Battles,Lashio,2021,11,3
20213,Battles,Loikaw,2021,50,124
20213,Battles,Loilen,2021,10,0
20213,Battles,Magway,2021,1,0
20213,Battles,Mandalay,2021,9,6
20213,Battles,Matman,2021,1,0
20213,Battles,Matupi,2021,3,16
20213,Battles,Maubin,2021,0,0
20213,Battles,Maungdaw,2021,1,1
20213,Battles,Mawlaik,2021,0,0
20213,Battles,Mawlamyine,2021,7,3
20213,Battles,Meiktila,2021,0,0
20213,Battles,Minbu,2021,1,0
20213,Battles,Mindat,2021,22,86
20213,Battles,Mohnyin,2021,26,35
20213,Battles,Monghsat,2021,0,0
20213,Battles,Mongmit,2021,0,0
20213,Battles,Monywa,2021,7,19
20213,Battles,Mrauk-U,2021,0,0
20213,Battles,Muse,2021,76,89
20213,Battles,Myaungmya,2021,0,0
20213,Battles,Myawaddy,2021,4,2
20213,Battles,Myeik,2021,5,7
20213,Battles,Myingyan,2021,3,16
20213,Battles,Myitkyina,2021,15,33
20213,Battles,Naga Self-Administered Zone,2021,1,6
20213,Battles,Nyaung-U,2021,0,0
20213,Battles,Oke Ta Ra,2021,0,0
20213,Battles,Pa-O Self-Administered Zone,2021,2,14
20213,Battles,Pa Laung Self-Administered Zone,2021,2,3
20213,Battles,Pakokku,2021,14,47
20213,Battles,Pathein,2021,1,0
20213,Battles,Puta-O,2021,3,0
20213,Battles,Pyapon,2021,0,0
20213,Battles,Pyay,2021,0,0
20213,Battles,Pyinoolwin,2021,2,8
20213,Battles,Sagaing,2021,9,16
20213,Battles,Shwebo,2021,21,66
20213,Battles,Sittwe,2021,0,0
20213,Battles,Tachileik,2021,0,0
20213,Battles,Tamu,2021,3,34
20213,Battles,Taunggyi,2021,17,28
20213,Battles,Taungoo,2021,9,24
20213,Battles,Thandwe,2021,0,0
20213,Battles,Thaton,2021,4,31
20213,Battles,Thayarwady,2021,0,0
20213,Battles,Thayet,2021,1,0
20213,Battles,Yamethin,2021,0,0
20213,Battles,Yangon (East),2021,5,2
20213,Battles,Yangon (North),2021,4,1
20213,Battles,Yangon (South),2021,2,2
20213,Battles,Yangon (West),2021,6,11
20213,Battles,Yinmarbin,2021,32,108
20213,Explosions/Remote violence,Bago,2021,6,1
20213,Explosions/Remote violence,Bawlake,2021,2,1
20213,Explosions/Remote violence,Bhamo,2021,11,11
20213,Explosions/Remote violence,Danu Self-Administered Zone,2021,0,0
20213,Explosions/Remote violence,Dawei,2021,1,0
20213,Explosions/Remote violence,Det Khi Na,2021,3,0
20213,Explosions/Remote violence,Falam,2021,4,1
20213,Explosions/Remote violence,Gangaw,2021,14,82
20213,Explosions/Remote violence,Hakha,2021,10,4
20213,Explosions/Remote violence,Hinthada,2021,1,0
20213,Explosions/Remote violence,Hkamti,2021,5,2
20213,Explosions/Remote violence,Hopang,2021,0,0
20213,Explosions/Remote violence,Hpa-An,2021,2,0
20213,Explosions/Remote violence,Hpapun,2021,6,5
20213,Explosions/Remote violence,Kale,2021,9,8
20213,Explosions/Remote violence,Kanbalu,2021,5,0
20213,Explosions/Remote violence,Katha,2021,4,118
20213,Explosions/Remote violence,Kawkareik,2021,4,0
20213,Explosions/Remote violence,Kawlin,2021,13,27
20213,Explosions/Remote violence,Kawthoung,2021,0,0
20213,Explosions/Remote violence,Kengtung,2021,0,0
20213,Explosions/Remote violence,Kokang Self-Administered Zone,2021,1,0
20213,Explosions/Remote violence,Kyaukme,2021,10,2
20213,Explosions/Remote violence,Kyaukpyu,2021,1,0
20213,Explosions/Remote violence,Kyaukse,2021,6,1
20213,Explosions/Remote violence,Labutta,2021,4,0
20213,Explosions/Remote violence,Langkho,2021,0,0
20213,Explosions/Remote violence,Lashio,2021,3,0
20213,Explosions/Remote violence,Loikaw,2021,19,4
20213,Explosions/Remote violence,Loilen,2021,0,0
20213,Explosions/Remote violence,Magway,2021,25,22
20213,Explosions/Remote violence,Mandalay,2021,40,2
20213,Explosions/Remote violence,Matman,2021,0,0
20213,Explosions/Remote violence,Matupi,2021,0,0
20213,Explosions/Remote violence,Maubin,2021,5,0
20213,Explosions/Remote violence,Maungdaw,2021,0,0
20213,Explosions/Remote violence,Mawlaik,2021,0,0
20213,Explosions/Remote violence,Mawlamyine,2021,12,1
20213,Explosions/Remote violence,Meiktila,2021,0,0
20213,Explosions/Remote violence,Minbu,2021,4,3
20213,Explosions/Remote violence,Mindat,2021,3,1
20213,Explosions/Remote violence,Mohnyin,2021,27,17
20213,Explosions/Remote violence,Monghsat,2021,0,0
20213,Explosions/Remote violence,Mongmit,2021,0,0
20213,Explosions/Remote violence,Monywa,2021,20,9
20213,Explosions/Remote violence,Mrauk-U,2021,1,1
20213,Explosions/Remote violence,Muse,2021,21,5
20213,Explosions/Remote violence,Myaungmya,2021,0,0
20213,Explosions/Remote violence,Myawaddy,2021,3,0
20213,Explosions/Remote violence,Myeik,2021,4,0
20213,Explosions/Remote violence,Myingyan,2021,5,9
20213,Explosions/Remote violence,Myitkyina,2021,24,3
20213,Explosions/Remote violence,Naga Self-Administered Zone,2021,0,0
20213,Explosions/Remote violence,Nyaung-U,2021,3,0
20213,Explosions/Remote violence,Oke Ta Ra,2021,1,0
20213,Explosions/Remote violence,Pa-O Self-Administered Zone,2021,1,0
20213,Explosions/Remote violence,Pa Laung Self-Administered Zone,2021,3,0
20213,Explosions/Remote violence,Pakokku,2021,41,93
20213,Explosions/Remote violence,Pathein,2021,7,0
20213,Explosions/Remote violence,Puta-O,2021,0,0
20213,Explosions/Remote violence,Pyapon,2021,0,0
20213,Explosions/Remote violence,Pyay,2021,5,5
20213,Explosions/Remote violence,Pyinoolwin,2021,24,0
20213,Explosions/Remote violence,Sagaing,2021,9,0
20213,Explosions/Remote violence,Shwebo,2021,41,7
20213,Explosions/Remote violence,Sittwe,2021,2,0
20213,Explosions/Remote violence,Tachileik,2021,0,0
20213,Explosions/Remote violence,Tamu,2021,1,2
20213,Explosions/Remote violence,Taunggyi,2021,11,7
20213,Explosions/Remote violence,Taungoo,2021,1,0
20213,Explosions/Remote violence,Thandwe,2021,0,0
20213,Explosions/Remote violence,Thaton,2021,21,0
20213,Explosions/Remote violence,Thayarwady,2021,1,0
20213,Explosions/Remote violence,Thayet,2021,0,0
20213,Explosions/Remote violence,Yamethin,2021,0,0
20213,Explosions/Remote violence,Yangon (East),2021,57,5
20213,Explosions/Remote violence,Yangon (North),2021,35,1
20213,Explosions/Remote violence,Yangon (South),2021,7,0
20213,Explosions/Remote violence,Yangon (West),2021,45,2
20213,Explosions/Remote violence,Yinmarbin,2021,41,45
20213,Protests,Bago,2021,0,0
20213,Protests,Bawlake,2021,0,0
20213,Protests,Bhamo,2021,0,0
20213,Protests,Danu Self-Administered Zone,2021,0,0
20213,Protests,Dawei,2021,70,0
20213,Protests,Det Khi Na,2021,1,0
20213,Protests,Falam,2021,0,0
20213,Protests,Gangaw,2021,1,0
20213,Protests,Hakha,2021,0,0
20213,Protests,Hinthada,2021,0,0
20213,Protests,Hkamti,2021,0,0
20213,Protests,Hopang,2021,0,0
20213,Protests,Hpa-An,2021,1,0
20213,Protests,Hpapun,2021,1,0
20213,Protests,Kale,2021,30,0
20213,Protests,Kanbalu,2021,0,0
20213,Protests,Katha,2021,1,0
20213,Protests,Kawkareik,2021,0,0
20213,Protests,Kawlin,2021,0,0
20213,Protests,Kawthoung,2021,1,0
20213,Protests,Kengtung,2021,1,0
20213,Protests,Kokang Self-Administered Zone,2021,0,0
20213,Protests,Kyaukme,2021,2,0
20213,Protests,Kyaukpyu,2021,0,0
20213,Protests,Kyaukse,2021,1,0
20213,Protests,Labutta,2021,0,0
20213,Protests,Langkho,2021,0,0
20213,Protests,Lashio,2021,0,0
20213,Protests,Loikaw,2021,0,0
20213,Protests,Loilen,2021,0,0
20213,Protests,Magway,2021,5,0
20213,Protests,Mandalay,2021,194,3
20213,Protests,Matman,2021,0,0
20213,Protests,Matupi,2021,0,0
20213,Protests,Maubin,2021,0,0
20213,Protests,Maungdaw,2021,0,0
20213,Protests,Mawlaik,2021,0,0
20213,Protests,Mawlamyine,2021,3,0
20213,Protests,Meiktila,2021,1,0
20213,Protests,Minbu,2021,0,0
20213,Protests,Mindat,2021,0,0
20213,Protests,Mohnyin,2021,18,0
20213,Protests,Monghsat,2021,0,0
20213,Protests,Mongmit,2021,0,0
20213,Protests,Monywa,2021,22,0
20213,Protests,Mrauk-U,2021,0,0
20213,Protests,Muse,2021,9,0
20213,Protests,Myaungmya,2021,0,0
20213,Protests,Myawaddy,2021,0,0
20213,Protests,Myeik,2021,0,0
20213,Protests,Myingyan,2021,2,0
20213,Protests,Myitkyina,2021,2,0
20213,Protests,Naga Self-Administered Zone,2021,0,0
20213,Protests,Nyaung-U,2021,2,0
20213,Protests,Oke Ta Ra,2021,0,0
20213,Protests,Pa-O Self-Administered Zone,2021,0,0
20213,Protests,Pa Laung Self-Administered Zone,2021,1,0
20213,Protests,Pakokku,2021,28,0
20213,Protests,Pathein,2021,2,0
20213,Protests,Puta-O,2021,0,0
20213,Protests,Pyapon,2021,0,0
20213,Protests,Pyay,2021,2,0
20213,Protests,Pyinoolwin,2021,4,0
20213,Protests,Sagaing,2021,2,0
20213,Protests,Shwebo,2021,26,0
20213,Protests,Sittwe,2021,2,0
20213,Protests,Tachileik,2021,0,0
20213,Protests,Tamu,2021,0,0
20213,Protests,Taunggyi,2021,1,0
20213,Protests,Taungoo,2021,0,0
20213,Protests,Thandwe,2021,0,0
20213,Protests,Thaton,2021,1,0
20213,Protests,Thayarwady,2021,0,0
20213,Protests,Thayet,2021,0,0
20213,Protests,Yamethin,2021,0,0
20213,Protests,Yangon (East),2021,25,0
20213,Protests,Yangon (North),2021,10,0
20213,Protests,Yangon (South),2021,1,0
20213,Protests,Yangon (West),2021,52,0
20213,Protests,Yinmarbin,2021,115,0
20213,Riots,Bago,2021,0,0
20213,Riots,Bawlake,2021,0,0
20213,Riots,Bhamo,2021,0,0
20213,Riots,Danu Self-Administered Zone,2021,0,0
20213,Riots,Dawei,2021,0,0
20213,Riots,Det Khi Na,2021,0,0
20213,Riots,Falam,2021,0,0
20213,Riots,Gangaw,2021,0,0
20213,Riots,Hakha,2021,0,0
20213,Riots,Hinthada,2021,0,0
20213,Riots,Hkamti,2021,0,0
20213,Riots,Hopang,2021,0,0
20213,Riots,Hpa-An,2021,0,0
20213,Riots,Hpapun,2021,0,0
20213,Riots,Kale,2021,0,0
20213,Riots,Kanbalu,2021,0,0
20213,Riots,Katha,2021,0,0
20213,Riots,Kawkareik,2021,0,0
20213,Riots,Kawlin,2021,0,0
20213,Riots,Kawthoung,2021,0,0
20213,Riots,Kengtung,2021,0,0
20213,Riots,Kokang Self-Administered Zone,2021,0,0
20213,Riots,Kyaukme,2021,0,0
20213,Riots,Kyaukpyu,2021,0,0
20213,Riots,Kyaukse,2021,0,0
20213,Riots,Labutta,2021,0,0
20213,Riots,Langkho,2021,0,0
20213,Riots,Lashio,2021,0,0
20213,Riots,Loikaw,2021,0,0
20213,Riots,Loilen,2021,0,0
20213,Riots,Magway,2021,0,0
20213,Riots,Mandalay,2021,0,0
20213,Riots,Matman,2021,0,0
20213,Riots,Matupi,2021,0,0
20213,Riots,Maubin,2021,0,0
20213,Riots,Maungdaw,2021,0,0
20213,Riots,Mawlaik,2021,0,0
20213,Riots,Mawlamyine,2021,0,0
20213,Riots,Meiktila,2021,0,0
20213,Riots,Minbu,2021,0,0
20213,Riots,Mindat,2021,0,0
20213,Riots,Mohnyin,2021,0,0
20213,Riots,Monghsat,2021,0,0
20213,Riots,Mongmit,2021,0,0
20213,Riots,Monywa,2021,0,0
20213,Riots,Mrauk-U,2021,0,0
20213,Riots,Muse,2021,0,0
20213,Riots,Myaungmya,2021,0,0
20213,Riots,Myawaddy,2021,0,0
20213,Riots,Myeik,2021,0,0
20213,Riots,Myingyan,2021,0,0
20213,Riots,Myitkyina,2021,0,0
20213,Riots,Naga Self-Administered Zone,2021,0,0
20213,Riots,Nyaung-U,2021,0,0
20213,Riots,Oke Ta Ra,2021,0,0
20213,Riots,Pa-O Self-Administered Zone,2021,0,0
20213,Riots,Pa Laung Self-Administered Zone,2021,0,0
20213,Riots,Pakokku,2021,0,0
20213,Riots,Pathein,2021,0,0
20213,Riots,Puta-O,2021,0,0
20213,Riots,Pyapon,2021,0,0
20213,Riots,Pyay,2021,0,0
20213,Riots,Pyinoolwin,2021,0,0
20213,Riots,Sagaing,2021,0,0
20213,Riots,Shwebo,2021,0,0
20213,Riots,Sittwe,2021,0,0
20213,Riots,Tachileik,2021,0,0
20213,Riots,Tamu,2021,0,0
20213,Riots,Taunggyi,2021,0,0
20213,Riots,Taungoo,2021,0,0
20213,Riots,Thandwe,2021,0,0
20213,Riots,Thaton,2021,0,0
20213,Riots,Thayarwady,2021,0,0
20213,Riots,Thayet,2021,0,0
20213,Riots,Yamethin,2021,0,0
20213,Riots,Yangon (East),2021,0,0
20213,Riots,Yangon (North),2021,0,0
20213,Riots,Yangon (South),2021,0,0
20213,Riots,Yangon (West),2021,0,0
20213,Riots,Yinmarbin,2021,0,0
20213,Violence against civilians,Bago,2021,7,9
20213,Violence against civilians,Bawlake,2021,2,0
20213,Violence against civilians,Bhamo,2021,7,5
20213,Violence against civilians,Danu Self-Administered Zone,2021,0,0
20213,Violence against civilians,Dawei,2021,12,6
20213,Violence against civilians,Det Khi Na,2021,2,0
20213,Violence against civilians,Falam,2021,3,1
20213,Violence against civilians,Gangaw,2021,11,18
20213,Violence against civilians,Hakha,2021,4,3
20213,Violence against civilians,Hinthada,2021,1,1
20213,Violence against civilians,Hkamti,2021,3,3
20213,Violence against civilians,Hopang,2021,0,0
20213,Violence against civilians,Hpa-An,2021,2,2
20213,Violence against civilians,Hpapun,2021,1,1
20213,Violence against civilians,Kale,2021,31,48
20213,Violence against civilians,Kanbalu,2021,3,5
20213,Violence against civilians,Katha,2021,3,7
20213,Violence against civilians,Kawkareik,2021,3,1
